KSHKOD,"TELNEV","TELNEV CLEAR",POP,SIZE_km2,latitude,longitude,SUBREG,SUBREGCENT,COUNTYCODE,COUNTYCENT,TOWN,REGION,UNIV
2879,"Egervölgy","Egervolgy",327,886,47.115791,16.91135,4809,0,18,0,0,3,0
421,"Nyomár","Nyomar",327,1046,48.2785,20.82101,3502,0,5,0,0,5,0
1199,"Csibrák","Csibrak",326,1462,46.46649,18.3474,4702,0,17,0,0,4,0
1774,"Zádor","Zador",325,1522,45.96183,17.658865,3206,0,2,0,0,4,0
1074,"Kistótfalu","Kistotfalu",324,1050,45.90833,18.310675,3205,0,2,0,0,4,0
1964,"Ófalu","Ofalu",324,985,46.222331,18.532156,3208,0,2,0,0,4,0
2097,"Téseny","Teseny",323,1208,45.948454,18.049634,3207,0,2,0,0,4,0
2301,"Ukk","Ukk",323,1387,47.043609,17.214192,4905,0,19,0,0,2,0
3421,"Uzsa","Uzsa",323,2024,46.896106,17.339568,4906,0,19,0,0,2,0
2606,"Csipkerek","Csipkerek",322,1313,47.070425,16.9422,4809,0,18,0,0,3,0
1023,"Egyházashetye","Egyhazashetye",322,1320,47.170504,17.120793,4801,0,18,0,0,3,0
688,"Aranyosgadány","Aranyosgadany",321,826,46.007965,18.11889,3207,0,2,0,0,4,0
1468,"Pinnye","Pinnye",321,864,47.587735,16.76834,3805,0,8,0,0,3,0
2570,"Szentbalázs","Szentbalazs",320,1214,46.319225,17.895175,4404,0,14,0,0,4,0
1966,"Alsódobsza","Alsodobsza",319,1068,48.180631,20.99964,3509,0,5,0,0,5,0
2641,"Bakonyszücs","Bakonyszucs",319,3521,47.343639,17.68136,4904,0,19,0,0,2,0
914,"Lórév","Lorev",318,988,47.1141,18.89966,4307,0,13,0,0,1,0
599,"Kárász","Karasz",317,802,46.267212,18.317377,3201,0,2,0,0,4,0
2628,"Mezõhék","Mezohek",317,8982,46.995345,20.390705,4607,0,16,0,0,6,0
3059,"Mikosszéplak","Mikosszeplak",317,1866,47.034792,16.980354,4809,0,18,0,0,3,0
3207,"Teklafalu","Teklafalu",317,1676,45.949444,17.728357,3206,0,2,0,0,4,0
639,"Bozzai","Bozzai",316,443,47.211255,16.7606,4808,0,18,0,0,3,0
228,"Hejõkürt","Hejokurt",315,1491,47.856812,20.99361,3511,0,5,0,0,5,0
2079,"Und","Und",315,679,47.489838,16.697558,3805,0,8,0,0,3,0
1556,"Balatonudvari","Balatonudvari",314,1880,46.900385,17.792603,4903,0,19,0,0,2,0
3308,"Gordisa","Gordisa",314,1088,45.797375,18.238529,3205,0,2,0,0,4,0
3105,"Vámoscsalád","Vamoscsalad",314,1178,47.389901,16.966937,4806,0,18,0,0,3,0
1002,"Hövej","Hovej",313,852,47.551739,17.020809,3803,0,8,0,0,3,0
1470,"Kissikátor","Kissikator",312,1037,48.195127,20.13023,3506,0,5,0,0,5,0
1802,"Nemesrádó","Nemesrado",312,1402,46.77784,16.99367,5008,0,20,0,0,3,0
2801,"Iszkáz","Iszkaz",311,1574,47.165147,17.297824,4911,0,19,0,0,2,0
699,"Kõvágótöttös","Kovagotottos",311,1394,46.085258,18.10116,3207,0,2,0,0,4,0
2118,"Koppányszántó","Koppanyszanto",310,2255,46.5925,18.111525,4705,0,17,0,0,4,0
1330,"Zalaszentlõrinc","Zalaszentlorinc",310,489,46.91488,16.87958,5005,0,20,0,0,3,0
1243,"Fedémes","Fedemes",309,862,48.032737,20.198262,4006,0,10,0,0,5,0
1835,"Uppony","Uppony",309,1281,48.214713,20.433691,3506,0,5,0,0,5,0
2799,"Szemenye","Szemenye",308,1180,47.101285,16.906505,4809,0,18,0,0,3,0
1115,"Gór","Gor",307,1099,47.356855,16.801265,4802,0,18,0,0,3,0
1097,"Tiszavalk","Tiszavalk",307,1154,47.69031,20.748086,3514,0,5,0,0,5,0
1233,"Tompaládony","Tompaladony",307,944,47.38084,16.884785,4802,0,18,0,0,3,0
2209,"Bükkszentmárton","Bukkszentmarton",305,826,48.069099,20.3216,4007,0,10,0,0,5,0
2014,"Csesztve","Csesztve",305,1625,48.014369,19.281823,4201,0,12,0,0,5,0
1093,"Hagyárosbörönd","Hagyarosborond",305,1125,46.909859,16.721121,5005,0,20,0,0,3,0
765,"Nemeshetés","Nemeshetes",305,661,46.800895,16.91283,5005,0,20,0,0,3,0
418,"Perõcsény","Perocseny",304,4140,47.993435,18.86197,4308,0,13,0,0,1,0
1757,"Lesencefalu","Lesencefalu",303,718,46.845758,17.347648,4906,0,19,0,0,2,0
475,"Misefa","Misefa",303,651,46.806195,16.98419,5008,0,20,0,0,3,0
827,"Cák","Cak",301,648,47.355285,16.513845,4804,0,18,0,0,3,0
1349,"Erzsébet","Erzsebet",301,975,46.100335,18.458323,3208,0,2,0,0,4,0
2426,"Egeraracsa","Egeraracsa",300,703,46.67327,17.077585,5008,0,20,0,0,3,0
1685,"Pórszombat","Porszombat",300,1552,46.728531,16.580175,5002,0,20,0,0,3,0
1746,"Kásád","Kasad",299,1329,45.7783,18.399055,3205,0,2,0,0,4,0
3363,"Bugacpusztaháza","Bugacpusztahaza",297,4300,46.701205,19.635615,3306,0,3,0,0,7,0
1392,"Iklódbördõce","Iklodbordoce",297,1230,46.604328,16.61475,5002,0,20,0,0,3,0
2706,"Magyarsarlós","Magyarsarlos",297,803,46.041267,18.352953,3207,0,2,0,0,4,0
3381,"Szegi","Szegi",296,905,48.19849,21.38086,3515,0,5,0,0,5,0
756,"Garé","Gare",295,853,45.920763,18.198143,3205,0,2,0,0,4,0
2295,"Korlát","Korlat",295,791,48.379019,21.247021,3512,0,5,0,0,5,0
1255,"Fancsal","Fancsal",294,977,48.356695,21.06282,3503,0,5,0,0,5,0
320,"Nyim","Nyim",293,976,46.80135,18.105146,4408,0,14,0,0,4,0
1430,"Závod","Zavod",293,1291,46.393875,18.415295,4701,0,17,0,0,4,0
2332,"Nemescsó","Nemescso",292,738,47.34978,16.616819,4804,0,18,0,0,3,0
1931,"Õsagárd","Osagard",292,1092,47.85846,19.193661,4204,0,12,0,0,5,0
874,"Karakószörcsök","Karakoszorcsok",291,711,47.131409,17.28713,4911,0,19,0,0,2,0
860,"Sikátor","Sikator",291,1373,47.43582,17.852331,3807,0,8,0,0,3,0
1913,"Kátoly","Katoly",290,875,46.058246,18.451544,3208,0,2,0,0,4,0
2386,"Rátót","Ratot",290,727,46.96583,16.424945,4807,0,18,0,0,3,0
703,"Lénárddaróc","Lenarddaroc",289,516,48.14791,20.371975,3506,0,5,0,0,5,0
1983,"Szilágy","Szilagy",289,1155,46.100325,18.40658,3208,0,2,0,0,4,0
729,"Bögöte","Bogote",287,2074,47.0837097,17.0449009,4806,0,18,0,0,3,0
247,"Csombárd","Csombard",287,899,46.452436,17.671098,4404,0,14,0,0,4,0
1406,"Pápoc","Papoc",287,3132,47.412605,17.127085,4801,0,18,0,0,3,0
2727,"Csömend","Csomend",286,866,46.569801,17.488319,4406,0,14,0,0,4,0
967,"Nemesrempehollós","Nemesrempehollos",286,1205,47.089385,16.680205,4803,0,18,0,0,3,0
2766,"Dubicsány","Dubicsany",285,1300,48.28501,20.49097,3506,0,5,0,0,5,0
2242,"Tormás","Tormas",284,2470,46.229471,17.990493,3203,0,2,0,0,4,0
612,"Dövény","Doveny",283,1165,48.348,20.54331,3504,0,5,0,0,5,0
908,"Gelsesziget","Gelsesziget",280,498,46.56543,16.988465,5004,0,20,0,0,3,0
2161,"Kislippó","Kislippo",280,837,45.83098,18.540575,3205,0,2,0,0,4,0
2206,"Bakonypéterd","Bakonypeterd",279,1002,47.467455,17.797015,3807,0,8,0,0,3,0
1750,"Románd","Romand",279,986,47.44667,17.791545,3807,0,8,0,0,3,0
668,"Aka","Aka",278,1809,47.399381,18.067379,4103,0,11,0,0,2,0
2512,"Zaláta","Zalata",278,2183,45.80899,17.89117,3204,0,2,0,0,4,0
520,"Villánykövesd","Villanykovesd",277,749,45.880959,18.428129,3205,0,2,0,0,4,0
1220,"Zók","Zok",277,893,46.010275,18.097413,3209,0,2,0,0,4,0
1069,"Bogdása","Bogdasa",276,2099,45.878534,17.789714,3204,0,2,0,0,4,0
290,"Magyarszentmiklós","Magyarszentmiklos",276,419,46.54027,16.93578,5004,0,20,0,0,3,0
1083,"Olcsvaapáti","Olcsvaapati",276,1100,48.088064,22.349635,4503,0,15,0,0,6,0
716,"Pácsony","Pacsony",276,1001,47.0159,16.85093,4809,0,18,0,0,3,0
2390,"Gyugy","Gyugy",275,1531,46.683624,17.676486,4405,0,14,0,0,4,0
2066,"Mátyus","Matyus",275,1103,48.282564,22.279171,4510,0,15,0,0,6,0
2986,"Nagyrákos","Nagyrakos",275,1611,46.830007,16.460118,4805,0,18,0,0,3,0
1121,"Szûr","Szur",275,783,46.098505,18.579965,3202,0,2,0,0,4,0
2025,"Csehbánya","Csehbanya",273,1283,47.18198,17.683936,4910,0,19,0,0,2,0
2560,"Nemessándorháza","Nemessandorhaza",273,1116,46.784755,16.950405,5008,0,20,0,0,3,0
2887,"Kishuta","Kishuta",272,518,48.447503,21.480237,3508,0,5,0,0,5,0
281,"Miszla","Miszla",272,3471,46.63395,18.48612,4705,0,17,0,0,4,0
2948,"Kerkabarabás","Kerkabarabas",271,1029,46.679235,16.552798,5002,0,20,0,0,3,0
715,"Palkonya","Palkonya",271,1000,45.897193,18.389325,3205,0,2,0,0,4,0
1567,"Pósfa","Posfa",270,535,47.326612,16.852864,4806,0,18,0,0,3,0
2420,"Sobor","Sobor",270,1672,47.473484,17.367722,3806,0,8,0,0,3,0
2542,"Magyarszombatfa","Magyarszombatfa",269,1594,46.758245,16.362395,4805,0,18,0,0,3,0
2218,"Hejce","Hejce",268,952,48.42509,21.282085,3512,0,5,0,0,5,0
257,"Kenéz","Kenez",268,717,47.203188,16.78156,4806,0,18,0,0,3,0
1052,"Detek","Detek",267,968,48.335831,21.017566,3503,0,5,0,0,5,0
1920,"Dúzs","Duzs",267,1127,46.49209,18.38033,4705,0,17,0,0,4,0
2580,"Hegymagas","Hegymagas",267,789,46.833628,17.433536,4906,0,19,0,0,2,0
261,"Sopronnémeti","Sopronnemeti",265,709,47.536294,17.208725,3801,0,8,0,0,3,0
1933,"Veszprémgalsa","Veszpremgalsa",264,872,47.091337,17.268206,4905,0,19,0,0,2,0
2947,"Döbrönte","Dobronte",262,1079,47.226379,17.54501,4904,0,19,0,0,2,0
2984,"Felsõmarác","Felsomarac",261,1744,46.931647,16.518918,4805,0,18,0,0,3,0
1803,"Hegyhátszentjakab","Hegyhatszentjakab",261,947,46.867247,16.547373,4805,0,18,0,0,3,0
2713,"Mencshely","Mencshely",261,1261,46.94554,17.69744,4908,0,19,0,0,2,0
928,"Nagygeresd","Nagygeresd",261,940,47.39498,16.933801,4802,0,18,0,0,3,0
1443,"Répceszemere","Repceszemere",256,942,47.427435,16.975305,3805,0,8,0,0,3,0
1377,"Sáska","Saska",256,3748,46.934092,17.47645,4906,0,19,0,0,2,0
658,"Gálosfa","Galosfa",255,1976,46.256606,17.885121,4404,0,14,0,0,4,0
334,"Ivándárda","Ivandarda",255,767,45.830305,18.59114,3202,0,2,0,0,4,0
3152,"Kerecseny","Kerecseny",255,1283,46.628404,17.044572,5009,0,20,0,0,3,0
1146,"Zala","Zala",255,924,46.670065,16.89044,4409,0,14,0,0,4,0
2290,"Béb","Beb",254,704,47.34368,17.601455,4904,0,19,0,0,2,0
1061,"Komjáti","Komjati",254,1108,48.54623,20.76096,3502,0,5,0,0,5,0
3138,"Lothárd","Lothard",254,1046,46.001925,18.355297,3207,0,2,0,0,4,0
2140,"Nagypirit","Nagypirit",254,1017,47.199062,17.223686,4911,0,19,0,0,2,0
1826,"Szárazd","Szarazd",254,778,46.57192,18.426164,4705,0,17,0,0,4,0
3344,"Bedõ","Bedo",252,1020,47.163793,21.749331,3902,0,9,0,0,6,0
2466,"Pötréte","Potrete",250,1412,46.677151,16.95414,5008,0,20,0,0,3,0
2762,"Újlõrincfalva","Ujlorincfalva",250,4809,47.626309,20.599204,4003,0,10,0,0,5,0
636,"Dörgicse","Dorgicse",249,1912,46.92152,17.72398,4903,0,19,0,0,2,0
367,"Nemeskeresztúr","Nemeskeresztur",249,1217,47.093,17.194195,4801,0,18,0,0,3,0
1858,"Túrony","Turony",249,940,45.906727,18.229661,3205,0,2,0,0,4,0
1612,"Borsodgeszt","Borsodgeszt",246,1507,47.957533,20.692872,3505,0,5,0,0,5,0
2998,"Magosliget","Magosliget",246,518,48.055105,22.862415,4503,0,15,0,0,6,0
3137,"Pusztacsalád","Pusztacsalad",246,2406,47.484255,16.90339,3805,0,8,0,0,3,0
794,"Viszák","Viszak",246,1013,46.880579,16.496017,4805,0,18,0,0,3,0
3224,"Árpás","Arpas",245,1427,47.514634,17.392239,3806,0,8,0,0,3,0
1948,"Csehi","Csehi",245,934,47.036747,16.943948,4809,0,18,0,0,3,0
3206,"Kávás","Kavas",245,664,46.861335,16.70897,5005,0,20,0,0,3,0
2999,"Zalaerdõd","Zalaerdod",244,1769,47.05499,17.13919,4905,0,19,0,0,2,0
762,"Alsótold","Alsotold",243,786,47.953935,19.59743,4203,0,12,0,0,5,0
1274,"Ganna","Ganna",243,1547,47.239347,17.533937,4904,0,19,0,0,2,0
1206,"Hermánszeg","Hermanszeg",243,520,47.905255,22.63038,4503,0,15,0,0,6,0
957,"Kerkaszentkirály","Kerkaszentkiraly",242,811,46.49502,16.57552,5003,0,20,0,0,3,0
207,"Dunaremete","Dunaremete",241,436,47.876282,17.438131,3804,0,8,0,0,3,0
574,"Kõszegdoroszló","Koszegdoroszlo",239,965,47.345612,16.541703,4804,0,18,0,0,3,0
1531,"Szakadát","Szakadat",238,1070,46.537336,18.471958,4705,0,17,0,0,4,0
3306,"Ibafa","Ibafa",237,2930,46.154734,17.917271,3206,0,2,0,0,4,0
1655,"Komlóska","Komloska",237,2986,48.343035,21.46253,3507,0,5,0,0,5,0
1568,"Jósvafõ","Josvafo",235,2155,48.482824,20.551291,3502,0,5,0,0,5,0
3387,"Egeralja","Egeralja",234,894,47.23732,17.240385,4911,0,19,0,0,2,0
1955,"Gyügye","Gyugye",234,433,47.922901,22.567511,4503,0,15,0,0,6,0
3310,"Csatka","Csatka",232,1776,47.379594,17.97745,4103,0,11,0,0,2,0
2705,"Békás","Bekas",231,652,47.331565,17.348549,4904,0,19,0,0,2,0
595,"Kissomlyó","Kissomlyo",230,858,47.144084,17.100204,4801,0,18,0,0,3,0
2444,"Tiszacsécse","Tiszacsecse",230,480,48.110065,22.74746,4503,0,15,0,0,6,0
1298,"Vilyvitány","Vilyvitany",230,1312,48.496284,21.559009,3508,0,5,0,0,5,0
1035,"Abod","Abod",229,3117,48.393165,20.796585,3502,0,5,0,0,5,0
1572,"Mesteri","Mesteri",229,1169,47.226775,17.084805,4801,0,18,0,0,3,0
2492,"Bisse","Bisse",228,1380,45.908157,18.258984,3205,0,2,0,0,4,0
798,"Bucsuta","Bucsuta",227,1619,46.566771,16.836248,5003,0,20,0,0,3,0
641,"Kákics","Kakics",227,1489,45.902372,17.857536,3204,0,2,0,0,4,0
2524,"Köblény","Kobleny",227,804,46.295029,18.302311,3201,0,2,0,0,4,0
2830,"Gagybátor","Gagybator",226,1877,48.432144,20.949673,3510,0,5,0,0,5,0
905,"Tarnaszentmária","Tarnaszentmaria",225,1100,47.877167,20.201433,4001,0,10,0,0,5,0
901,"Monaj","Monaj",223,1153,48.307738,20.935668,3510,0,5,0,0,5,0
811,"Kórós","Koros",222,1512,45.86716,18.08538,3204,0,2,0,0,4,0
3337,"Miklósi","Miklosi",222,1047,46.64764,17.99661,4409,0,14,0,0,4,0
1665,"Vászoly","Vaszoly",220,855,46.939688,17.759708,4903,0,19,0,0,2,0
1086,"Ecseny","Ecseny",219,1292,46.551489,17.8532,4404,0,14,0,0,4,0
307,"Balatoncsicsó","Balatoncsicso",218,1320,46.925545,17.669165,4903,0,19,0,0,2,0
292,"Duka","Duka",218,1524,47.12489,17.11399,4801,0,18,0,0,3,0
2487,"Homokkomárom","Homokkomarom",218,1670,46.504207,16.914556,5004,0,20,0,0,3,0
609,"Ellend","Ellend",217,799,46.057529,18.376771,3207,0,2,0,0,4,0
3283,"Meszlen","Meszlen",217,1202,47.33276,16.699991,4808,0,18,0,0,3,0
438,"Magyartelek","Magyartelek",216,684,45.946833,17.982443,3204,0,2,0,0,4,0
1540,"Szulimán","Szuliman",216,1049,46.125245,17.805595,3206,0,2,0,0,4,0
2861,"Drávacsehi","Dravacsehi",214,740,45.814649,18.168057,3205,0,2,0,0,4,0
2932,"Nemeskér","Nemesker",213,642,47.48365,16.805495,3805,0,8,0,0,3,0
1155,"Szécsisziget","Szecsisziget",213,620,46.572821,16.592554,5002,0,20,0,0,3,0
2296,"Kacorlak","Kacorlak",208,760,46.574255,16.954265,5004,0,20,0,0,3,0
2304,"Szécsénke","Szecsenke",207,978,47.906807,19.331418,4201,0,12,0,0,5,0
227,"Abaújvár","Abaujvar",206,735,48.52494,21.314576,3512,0,5,0,0,5,0
1799,"Rábatöttös","Rabatottos",206,648,47.13205,16.810591,4808,0,18,0,0,3,0
2008,"Kemenesszentmárton","Kemenesszentmarton",205,429,47.292376,17.166217,4801,0,18,0,0,3,0
241,"Kisbabot","Kisbabot",205,610,47.554255,17.413023,3806,0,8,0,0,3,0
222,"Martonfa","Martonfa",205,569,46.115585,18.372995,3208,0,2,0,0,4,0
1022,"Szalafõ","Szalafo",205,2737,46.865135,16.363635,4805,0,18,0,0,3,0
1006,"Szentimrefalva","Szentimrefalva",205,1087,47.075577,17.280844,4905,0,19,0,0,2,0
683,"Kishajmás","Kishajmas",204,1176,46.202416,18.083249,3203,0,2,0,0,4,0
2005,"Somogyegres","Somogyegres",203,1081,46.676725,18.02655,4409,0,14,0,0,4,0
2396,"Teleki","Teleki",202,805,46.77186,17.82238,4410,0,14,0,0,4,0
2795,"Tilaj","Tilaj",202,816,46.806254,17.044589,5006,0,20,0,0,3,0
1153,"Magyardombegyház","Magyardombegyhaz",201,765,46.380015,21.0736,3402,0,4,0,0,7,0
841,"Kastélyosdombó","Kastelyosdombo",200,1308,45.953289,17.616766,4401,0,14,0,0,4,0
1001,"Lulla","Lulla",200,1039,46.792697,18.023633,4409,0,14,0,0,4,0
1785,"Szilvágy","Szilvagy",200,2427,46.734215,16.62773,5002,0,20,0,0,3,0
3242,"Peterd","Peterd",197,1060,45.971801,18.3611,3205,0,2,0,0,4,0
2322,"Alsóregmec","Alsoregmec",196,1539,48.464509,21.617835,3508,0,5,0,0,5,0
2659,"Kercaszomor","Kercaszomor",196,1287,46.78888,16.35237,4805,0,18,0,0,3,0
305,"Lickóvadamos","Lickovadamos",196,669,46.746245,16.76946,5005,0,20,0,0,3,0
491,"Trizs","Trizs",195,1025,48.425323,20.494313,3504,0,5,0,0,5,0
482,"Kisgyalán","Kisgyalan",194,941,46.42372,17.975766,4404,0,14,0,0,4,0
1114,"Kisrákos","Kisrakos",194,1106,46.85918,16.501085,4805,0,18,0,0,3,0
973,"Vigántpetend","Vigantpetend",194,1119,46.963542,17.625115,4906,0,19,0,0,2,0
1157,"Petõmihályfa","Petomihalyfa",193,995,46.982435,16.785375,4809,0,18,0,0,3,0
417,"Tárnokréti","Tarnokreti",193,954,47.723005,17.30889,3801,0,8,0,0,3,0
2783,"Tornaszentandrás","Tornaszentandras",193,1565,48.520579,20.776502,3502,0,5,0,0,5,0
1704,"Pusztafalu","Pusztafalu",192,700,48.547185,21.490576,3508,0,5,0,0,5,0
3246,"Szilvásszentmárton","Szilvasszentmarton",192,708,46.27248,17.723805,4411,0,14,0,0,4,0
2633,"Abaújszolnok","Abaujszolnok",191,866,48.374395,20.9755,3510,0,5,0,0,5,0
728,"Bakonykoppány","Bakonykoppany",191,683,47.331155,17.68357,4904,0,19,0,0,2,0
2054,"Szalapa","Szalapa",191,452,46.991243,17.14519,5006,0,20,0,0,3,0
687,"Visz","Visz",189,602,46.726185,17.782111,4403,0,14,0,0,4,0
2994,"Ipacsfa","Ipacsfa",187,601,45.8351,18.203362,3205,0,2,0,0,4,0
1091,"Karakó","Karako",186,1035,47.116333,17.199498,4801,0,18,0,0,3,0
709,"Szentbékkálla","Szentbekkalla",186,1070,46.88615,17.564892,4906,0,19,0,0,2,0
3321,"Kisnyárád","Kisnyarad",185,903,46.038661,18.563894,3202,0,2,0,0,4,0
501,"Vének","Venek",185,689,47.738831,17.759109,3802,0,8,0,0,3,0
3100,"Bózsva","Bozsva",183,1639,48.478759,21.478891,3508,0,5,0,0,5,0
801,"Felsõjánosfa","Felsojanosfa",183,306,46.843273,16.553149,4805,0,18,0,0,3,0
981,"Kisgörbõ","Kisgorbo",183,659,46.936409,17.157681,5006,0,20,0,0,3,0
1602,"Monyoród","Monyorod",182,712,46.010768,18.477749,3202,0,2,0,0,4,0
686,"Adorjás","Adorjas",181,810,45.850597,18.062788,3204,0,2,0,0,4,0
2525,"Bihardancsháza","Bihardancshaza",180,831,47.228822,21.316699,3907,0,9,0,0,6,0
2672,"Grábóc","Graboc",180,1373,46.290352,18.605637,4701,0,17,0,0,4,0
2746,"Pusztaederics","Pusztaederics",180,955,46.639565,16.800085,5005,0,20,0,0,3,0
2257,"Csonkamindszent","Csonkamindszent",177,553,46.04681,17.96817,3209,0,2,0,0,4,0
2992,"Maráza","Maraza",177,970,46.07588,18.50871,3202,0,2,0,0,4,0
1866,"Ózdfalu","Ozdfalu",177,800,45.928805,18.02295,3204,0,2,0,0,4,0
1680,"Kékesd","Kekesd",175,811,46.101295,18.472555,3208,0,2,0,0,4,0
2031,"Kiskutas","Kiskutas",172,469,46.909279,16.797348,5005,0,20,0,0,3,0
1286,"Pereked","Pereked",172,674,46.094097,18.378352,3208,0,2,0,0,4,0
1526,"Kéked","Keked",171,1301,48.546164,21.349258,3512,0,5,0,0,5,0
2970,"Felsõgagy","Felsogagy",170,1447,48.432003,21.016532,3503,0,5,0,0,5,0
1624,"Kiscsehi","Kiscsehi",169,1143,46.521345,16.67476,5003,0,20,0,0,3,0
2858,"Áta","Ata",168,809,45.937367,18.297903,3207,0,2,0,0,4,0
375,"Rábcakapi","Rabcakapi",168,787,47.708345,17.27619,3801,0,8,0,0,3,0
454,"Feked","Feked",165,1933,46.16179,18.559085,3202,0,2,0,0,4,0
1009,"Örvényes","Orvenyes",165,446,46.91552,17.81584,4903,0,19,0,0,2,0
1148,"Somogycsicsó","Somogycsicso",164,1238,46.310335,17.133175,4402,0,14,0,0,4,0
2837,"Apácatorna","Apacatorna",163,729,47.110703,17.294891,4911,0,19,0,0,2,0
776,"Kánó","Kano",163,1378,48.427281,20.596398,3504,0,5,0,0,5,0
1120,"Hosszúvölgy","Hosszuvolgy",158,360,46.349998,18.700001,5004,0,20,0,0,3,0
2634,"Ebergõc","Ebergoc",157,502,47.564006,16.813074,3805,0,8,0,0,3,0
1175,"Meszes","Meszes",157,1140,48.438125,20.79662,3502,0,5,0,0,5,0
1788,"Vásárosfalu","Vasarosfalu",157,420,47.45416,17.11793,3803,0,8,0,0,3,0
1384,"Kozárd","Kozard",156,644,47.913506,19.617404,4203,0,12,0,0,5,0
242,"Hegyesd","Hegyesd",155,1105,46.91583,17.521085,4906,0,19,0,0,2,0
1499,"Hegyháthodász","Hegyhathodasz",155,808,46.935235,16.657325,4803,0,18,0,0,3,0
2588,"Dobri","Dobri",154,789,46.51617,16.58188,5002,0,20,0,0,3,0
2989,"Porpác","Porpac",153,619,47.242525,16.804515,4806,0,18,0,0,3,0
878,"Újsolt","Ujsolt",153,3298,46.870845,19.11772,3309,0,3,0,0,7,0
2976,"Pettend","Pettend",149,598,46.00114,17.698195,3206,0,2,0,0,4,0
2893,"Bakonygyirót","Bakonygyirot",148,685,47.419921,17.803643,3807,0,8,0,0,3,0
3213,"Sérsekszõlõs","Sersekszolos",148,665,46.76474,18.0158,4409,0,14,0,0,4,0
3058,"Somogyacsa","Somogyacsa",147,2446,46.59042,17.95436,4409,0,14,0,0,4,0
3187,"Mesterháza","Mesterhaza",146,419,47.373795,16.863155,4802,0,18,0,0,3,0
2207,"Velény","Veleny",146,709,45.981964,18.057772,3209,0,2,0,0,4,0
2379,"Kalaznó","Kalazno",145,1835,46.500513,18.480074,4705,0,17,0,0,4,0
2551,"Nemeskisfalud","Nemeskisfalud",145,282,46.43997,17.36588,4406,0,14,0,0,4,0
1653,"Fûzvölgy","Fuzvolgy",143,314,46.52367,16.94051,5004,0,20,0,0,3,0
927,"Varászló","Varaszlo",143,1276,46.4346,17.21631,4406,0,14,0,0,4,0
316,"Szuhafõ","Szuhafo",141,1605,48.40949,20.450085,3504,0,5,0,0,5,0
3231,"Cserhátszentiván","Cserhatszentivan",139,1066,47.940506,19.580067,4203,0,12,0,0,5,0
3270,"Dobronhegy","Dobronhegy",137,215,46.8184,16.749345,5005,0,20,0,0,3,0
3021,"Hegyhátsál","Hegyhatsal",135,458,46.957336,16.643563,4803,0,18,0,0,3,0
2315,"Bakonykúti","Bakonykuti",134,1245,47.245252,18.19762,3707,0,7,0,0,2,0
3284,"Szentborbás","Szentborbas",132,747,45.87517,17.66013,4401,0,14,0,0,4,0
2908,"Lócs","Locs",131,513,47.403662,16.810797,4802,0,18,0,0,3,0
1264,"Óbánya","Obanya",129,749,46.222134,18.404594,3208,0,2,0,0,4,0
1118,"Kisdér","Kisder",127,437,45.938514,18.128302,3205,0,2,0,0,4,0
1729,"Rábaszentmiklós","Rabaszentmiklos",127,501,47.539188,17.416276,3806,0,8,0,0,3,0
1686,"Zsebeháza","Zsebehaza",127,465,47.51132,17.191095,3801,0,8,0,0,3,0
1270,"Háromhuta","Haromhuta",125,3780,48.378801,21.396741,3507,0,5,0,0,5,0
3214,"Vindornyafok","Vindornyafok",123,350,46.856031,17.172937,5001,0,20,0,0,3,0
1144,"Kisrozvágy","Kisrozvagy",121,834,48.346565,21.939113,3513,0,5,0,0,5,0
1506,"Nagymizdó","Nagymizdo",121,676,46.987095,16.657466,4803,0,18,0,0,3,0
1598,"Somogydöröcske","Somogydorocske",121,1083,46.586189,18.00614,4409,0,14,0,0,4,0
333,"Ivánbattyán","Ivanbattyan",120,613,45.906876,18.418433,3205,0,2,0,0,4,0
3384,"Balatonrendes","Balatonrendes",119,676,46.827141,17.585594,4906,0,19,0,0,2,0
1940,"Bükkmogyorósd","Bukkmogyorosd",119,990,48.129169,20.354691,3506,0,5,0,0,5,0
2894,"Gyõröcske","Gyorocske",118,208,48.386822,22.152599,4512,0,15,0,0,6,0
1786,"Pusztaberki","Pusztaberki",118,685,47.97524,19.16501,4204,0,12,0,0,5,0
1577,"Barnag","Barnag",116,1201,46.978748,17.74544,4908,0,19,0,0,2,0
1511,"Kerkafalva","Kerkafalva",112,1850,46.7725,16.481228,5002,0,20,0,0,3,0
938,"Zalaújlak","Zalaujlak",112,964,46.558,17.079205,5009,0,20,0,0,3,0
384,"Bokor","Bokor",110,675,47.93398,19.541975,4203,0,12,0,0,5,0
2086,"Sárok","Sarok",109,462,45.843833,18.609331,3202,0,2,0,0,4,0
3067,"Fenyõfõ","Fenyofo",107,2965,47.351835,17.768835,3807,0,8,0,0,3,0
2697,"Nagyhódos","Nagyhodos",107,766,47.962643,22.848917,4503,0,15,0,0,6,0
2244,"Edve","Edve",106,505,47.45589,17.132695,3803,0,8,0,0,3,0
797,"Ispánk","Ispank",104,692,46.865227,16.443839,4805,0,18,0,0,3,0
1945,"Kutasó","Kutaso",100,605,47.947262,19.541001,4203,0,12,0,0,5,0
840,"Regéc","Regec",100,2721,48.392996,21.345037,3512,0,5,0,0,5,0
2862,"Répceszentgyörgy","Repceszentgyorgy",100,575,47.351009,16.847349,4802,0,18,0,0,3,0
